rules,cost-filter,sub-prog,split-phase,bench,id,variable,value
time-ablation/rules-t-200000.json,0,True,,mat-mul,8,impr_cost,
time-ablation/rules-t-200000.json,0,False,auto,q-prod,9,time,0.05805253982543945
time-ablation/rules-t-200000.json,0,False,auto,q-prod,9,cost,313.884
time-ablation/rules-t-200000.json,0,False,auto,q-prod,9,phase_1_n,41
time-ablation/rules-t-200000.json,0,False,auto,q-prod,9,phase_2_n,6
time-ablation/rules-t-200000.json,0,False,auto,q-prod,9,phase_3_n,1
time-ablation/rules-t-200000.json,0,False,auto,q-prod,9,impr_cost,
time-ablation/rules-t-200000.json,0,False,auto,2d-conv,10,time,0.06333184242248535
time-ablation/rules-t-200000.json,0,False,auto,2d-conv,10,cost,888.924
time-ablation/rules-t-200000.json,0,False,auto,2d-conv,10,phase_1_n,41
time-ablation/rules-t-200000.json,0,False,auto,2d-conv,10,phase_2_n,6
time-ablation/rules-t-200000.json,0,False,auto,2d-conv,10,phase_3_n,1
time-ablation/rules-t-200000.json,0,False,auto,2d-conv,10,impr_cost,
time-ablation/rules-t-200000.json,0,False,auto,mat-mul,11,time,0.061476945877075195
time-ablation/rules-t-200000.json,0,False,auto,mat-mul,11,cost,6.155999999999999
time-ablation/rules-t-200000.json,0,False,auto,mat-mul,11,phase_1_n,41
time-ablation/rules-t-200000.json,0,False,auto,mat-mul,11,phase_2_n,6
time-ablation/rules-t-200000.json,0,False,auto,mat-mul,11,phase_3_n,1
time-ablation/rules-t-200000.json,0,False,auto,mat-mul,11,impr_cost,
time-ablation/rules-t-200000.json,0,False,handwritten,q-prod,12,time,0.07632327079772949
time-ablation/rules-t-200000.json,0,False,handwritten,q-prod,12,cost,-1.0
time-ablation/rules-t-200000.json,0,False,handwritten,q-prod,12,phase_1_n,
time-ablation/rules-t-200000.json,0,False,handwritten,q-prod,12,phase_2_n,
time-ablation/rules-t-200000.json,0,False,handwritten,q-prod,12,phase_3_n,
time-ablation/rules-t-200000.json,0,False,handwritten,q-prod,12,impr_cost,
time-ablation/rules-t-200000.json,0,False,handwritten,2d-conv,13,time,0.07535314559936523
time-ablation/rules-t-200000.json,0,False,handwritten,2d-conv,13,cost,-1.0
time-ablation/rules-t-200000.json,0,False,handwritten,2d-conv,13,phase_1_n,
time-ablation/rules-t-200000.json,0,False,handwritten,2d-conv,13,phase_2_n,
time-ablation/rules-t-200000.json,0,False,handwritten,2d-conv,13,phase_3_n,
time-ablation/rules-t-200000.json,0,False,handwritten,2d-conv,13,impr_cost,
time-ablation/rules-t-200000.json,0,False,handwritten,mat-mul,14,time,0.05482935905456543
time-ablation/rules-t-200000.json,0,False,handwritten,mat-mul,14,cost,-1.0
time-ablation/rules-t-200000.json,0,False,handwritten,mat-mul,14,phase_1_n,
time-ablation/rules-t-200000.json,0,False,handwritten,mat-mul,14,phase_2_n,
time-ablation/rules-t-200000.json,0,False,handwritten,mat-mul,14,phase_3_n,
time-ablation/rules-t-200000.json,0,False,handwritten,mat-mul,14,impr_cost,
time-ablation/rules-t-200000.json,0,False,,q-prod,15,time,0.058535099029541016
time-ablation/rules-t-200000.json,0,False,,q-prod,15,cost,311.884
time-ablation/rules-t-200000.json,0,False,,q-prod,15,phase_1_n,0
time-ablation/rules-t-200000.json,0,False,,q-prod,15,phase_2_n,48
time-ablation/rules-t-200000.json,0,False,,q-prod,15,phase_3_n,0
time-ablation/rules-t-200000.json,0,False,,q-prod,15,impr_cost,
time-ablation/rules-t-200000.json,0,False,,2d-conv,16,time,0.05615115165710449
time-ablation/rules-t-200000.json,0,False,,2d-conv,16,cost,888.924
time-ablation/rules-t-200000.json,0,False,,2d-conv,16,phase_1_n,0
time-ablation/rules-t-200000.json,0,False,,2d-conv,16,phase_2_n,48
time-ablation/rules-t-200000.json,0,False,,2d-conv,16,phase_3_n,0
time-ablation/rules-t-200000.json,0,False,,2d-conv,16,impr_cost,
time-ablation/rules-t-200000.json,0,False,,mat-mul,17,time,0.05494379997253418
time-ablation/rules-t-200000.json,0,False,,mat-mul,17,cost,4.156000000000001
time-ablation/rules-t-200000.json,0,False,,mat-mul,17,phase_1_n,0
time-ablation/rules-t-200000.json,0,False,,mat-mul,17,phase_2_n,48
time-ablation/rules-t-200000.json,0,False,,mat-mul,17,phase_3_n,0
time-ablation/rules-t-200000.json,0,False,,mat-mul,17,impr_cost,
time-ablation/rules-t-200000.json,5,True,auto,q-prod,18,time,0.07317852973937988
time-ablation/rules-t-200000.json,5,True,auto,q-prod,18,cost,316.359
time-ablation/rules-t-200000.json,5,True,auto,q-prod,18,phase_1_n,0
time-ablation/rules-t-200000.json,5,True,auto,q-prod,18,phase_2_n,6
time-ablation/rules-t-200000.json,5,True,auto,q-prod,18,phase_3_n,0
time-ablation/rules-t-200000.json,5,True,auto,q-prod,18,impr_cost,
time-ablation/rules-t-200000.json,5,True,auto,2d-conv,19,time,0.0716710090637207
time-ablation/rules-t-200000.json,5,True,auto,2d-conv,19,cost,889.7159999999999
time-ablation/rules-t-200000.json,5,True,auto,2d-conv,19,phase_1_n,0
time-ablation/rules-t-200000.json,5,True,auto,2d-conv,19,phase_2_n,6
time-ablation/rules-t-200000.json,5,True,auto,2d-conv,19,phase_3_n,0
time-ablation/rules-t-200000.json,5,True,auto,2d-conv,19,impr_cost,
time-ablation/rules-t-200000.json,5,True,auto,mat-mul,20,time,0.07952523231506348
time-ablation/rules-t-200000.json,5,True,auto,mat-mul,20,cost,6.948
time-ablation/rules-t-200000.json,5,True,auto,mat-mul,20,phase_1_n,0
time-ablation/rules-t-200000.json,5,True,auto,mat-mul,20,phase_2_n,6
time-ablation/rules-t-200000.json,5,True,auto,mat-mul,20,phase_3_n,0
time-ablation/rules-t-200000.json,5,True,auto,mat-mul,20,impr_cost,
time-ablation/rules-t-200000.json,5,True,handwritten,q-prod,21,time,0.0791776180267334
time-ablation/rules-t-200000.json,5,True,handwritten,q-prod,21,cost,-1.0
time-ablation/rules-t-200000.json,5,True,handwritten,q-prod,21,phase_1_n,
time-ablation/rules-t-200000.json,5,True,handwritten,q-prod,21,phase_2_n,
time-ablation/rules-t-200000.json,5,True,handwritten,q-prod,21,phase_3_n,
time-ablation/rules-t-200000.json,5,True,handwritten,q-prod,21,impr_cost,
time-ablation/rules-t-200000.json,5,True,handwritten,2d-conv,22,time,0.07866144180297852
time-ablation/rules-t-200000.json,5,True,handwritten,2d-conv,22,cost,-1.0
time-ablation/rules-t-200000.json,5,True,handwritten,2d-conv,22,phase_1_n,
time-ablation/rules-t-200000.json,5,True,handwritten,2d-conv,22,phase_2_n,
time-ablation/rules-t-200000.json,5,True,handwritten,2d-conv,22,phase_3_n,
time-ablation/rules-t-200000.json,5,True,handwritten,2d-conv,22,impr_cost,
time-ablation/rules-t-200000.json,5,True,handwritten,mat-mul,23,time,0.07773804664611816
time-ablation/rules-t-200000.json,5,True,handwritten,mat-mul,23,cost,-1.0
time-ablation/rules-t-200000.json,5,True,handwritten,mat-mul,23,phase_1_n,
time-ablation/rules-t-200000.json,5,True,handwritten,mat-mul,23,phase_2_n,
time-ablation/rules-t-200000.json,5,True,handwritten,mat-mul,23,phase_3_n,
time-ablation/rules-t-200000.json,5,True,handwritten,mat-mul,23,impr_cost,
time-ablation/rules-t-200000.json,5,True,,q-prod,24,time,0.0636451244354248
time-ablation/rules-t-200000.json,5,True,,q-prod,24,cost,316.359
time-ablation/rules-t-200000.json,5,True,,q-prod,24,phase_1_n,0
time-ablation/rules-t-200000.json,5,True,,q-prod,24,phase_2_n,6
time-ablation/rules-t-200000.json,5,True,,q-prod,24,phase_3_n,0
time-ablation/rules-t-200000.json,5,True,,q-prod,24,impr_cost,
time-ablation/rules-t-200000.json,5,True,,2d-conv,25,time,0.06158089637756348
time-ablation/rules-t-200000.json,5,True,,2d-conv,25,cost,889.7159999999999
time-ablation/rules-t-200000.json,5,True,,2d-conv,25,phase_1_n,0
time-ablation/rules-t-200000.json,5,True,,2d-conv,25,phase_2_n,6
time-ablation/rules-t-200000.json,5,True,,2d-conv,25,phase_3_n,0
time-ablation/rules-t-200000.json,5,True,,2d-conv,25,impr_cost,
time-ablation/rules-t-200000.json,5,True,,mat-mul,26,time,0.055062294006347656
time-ablation/rules-t-200000.json,5,True,,mat-mul,26,cost,6.948
time-ablation/rules-t-200000.json,5,True,,mat-mul,26,phase_1_n,0
time-ablation/rules-t-200000.json,5,True,,mat-mul,26,phase_2_n,6
time-ablation/rules-t-200000.json,5,True,,mat-mul,26,phase_3_n,0
time-ablation/rules-t-200000.json,5,True,,mat-mul,26,impr_cost,
time-ablation/rules-t-200000.json,5,False,auto,q-prod,27,time,0.057936668395996094
time-ablation/rules-t-200000.json,5,False,auto,q-prod,27,cost,316.359
time-ablation/rules-t-200000.json,5,False,auto,q-prod,27,phase_1_n,0
time-ablation/rules-t-200000.json,5,False,auto,q-prod,27,phase_2_n,6
time-ablation/rules-t-200000.json,5,False,auto,q-prod,27,phase_3_n,0
time-ablation/rules-t-200000.json,5,False,auto,q-prod,27,impr_cost,
time-ablation/rules-t-200000.json,5,False,auto,2d-conv,28,time,0.05608081817626953
time-ablation/rules-t-200000.json,5,False,auto,2d-conv,28,cost,889.7159999999999
time-ablation/rules-t-200000.json,5,False,auto,2d-conv,28,phase_1_n,0
time-ablation/rules-t-200000.json,5,False,auto,2d-conv,28,phase_2_n,6
time-ablation/rules-t-200000.json,5,False,auto,2d-conv,28,phase_3_n,0
time-ablation/rules-t-200000.json,5,False,auto,2d-conv,28,impr_cost,
time-ablation/rules-t-200000.json,5,False,auto,mat-mul,29,time,0.05534696578979492
time-ablation/rules-t-200000.json,5,False,auto,mat-mul,29,cost,6.948
time-ablation/rules-t-200000.json,5,False,auto,mat-mul,29,phase_1_n,0
time-ablation/rules-t-200000.json,5,False,auto,mat-mul,29,phase_2_n,6
time-ablation/rules-t-200000.json,5,False,auto,mat-mul,29,phase_3_n,0
time-ablation/rules-t-200000.json,5,False,auto,mat-mul,29,impr_cost,
time-ablation/rules-t-200000.json,5,False,handwritten,q-prod,30,time,0.05520772933959961
time-ablation/rules-t-200000.json,5,False,handwritten,q-prod,30,cost,-1.0
time-ablation/rules-t-200000.json,5,False,handwritten,q-prod,30,phase_1_n,
time-ablation/rules-t-200000.json,5,False,handwritten,q-prod,30,phase_2_n,
time-ablation/rules-t-200000.json,5,False,handwritten,q-prod,30,phase_3_n,
time-ablation/rules-t-200000.json,5,False,handwritten,q-prod,30,impr_cost,
time-ablation/rules-t-200000.json,5,False,handwritten,2d-conv,31,time,0.054720163345336914
time-ablation/rules-t-200000.json,5,False,handwritten,2d-conv,31,cost,-1.0
time-ablation/rules-t-200000.json,5,False,handwritten,2d-conv,31,phase_1_n,
time-ablation/rules-t-200000.json,5,False,handwritten,2d-conv,31,phase_2_n,
time-ablation/rules-t-200000.json,5,False,handwritten,2d-conv,31,phase_3_n,
time-ablation/rules-t-200000.json,5,False,handwritten,2d-conv,31,impr_cost,
time-ablation/rules-t-200000.json,5,False,handwritten,mat-mul,32,time,0.05443143844604492
time-ablation/rules-t-200000.json,5,False,handwritten,mat-mul,32,cost,-1.0
time-ablation/rules-t-200000.json,5,False,handwritten,mat-mul,32,phase_1_n,
time-ablation/rules-t-200000.json,5,False,handwritten,mat-mul,32,phase_2_n,
time-ablation/rules-t-200000.json,5,False,handwritten,mat-mul,32,phase_3_n,
time-ablation/rules-t-200000.json,5,False,handwritten,mat-mul,32,impr_cost,
time-ablation/rules-t-200000.json,5,False,,q-prod,33,time,0.056720733642578125
time-ablation/rules-t-200000.json,5,False,,q-prod,33,cost,316.359
time-ablation/rules-t-200000.json,5,False,,q-prod,33,phase_1_n,0
time-ablation/rules-t-200000.json,5,False,,q-prod,33,phase_2_n,6
time-ablation/rules-t-200000.json,5,False,,q-prod,33,phase_3_n,0
time-ablation/rules-t-200000.json,5,False,,q-prod,33,impr_cost,
time-ablation/rules-t-200000.json,5,False,,2d-conv,34,time,0.0542757511138916
time-ablation/rules-t-200000.json,5,False,,2d-conv,34,cost,889.7159999999999
time-ablation/rules-t-200000.json,5,False,,2d-conv,34,phase_1_n,0
time-ablation/rules-t-200000.json,5,False,,2d-conv,34,phase_2_n,6
time-ablation/rules-t-200000.json,5,False,,2d-conv,34,phase_3_n,0
time-ablation/rules-t-200000.json,5,False,,2d-conv,34,impr_cost,
time-ablation/rules-t-200000.json,5,False,,mat-mul,35,time,0.05324077606201172
time-ablation/rules-t-200000.json,5,False,,mat-mul,35,cost,6.948
time-ablation/rules-t-200000.json,5,False,,mat-mul,35,phase_1_n,0
time-ablation/rules-t-200000.json,5,False,,mat-mul,35,phase_2_n,6
time-ablation/rules-t-200000.json,5,False,,mat-mul,35,phase_3_n,0
time-ablation/rules-t-200000.json,5,False,,mat-mul,35,impr_cost,
time-ablation/rules-t-200000.json,,True,auto,q-prod,36,time,92.40620470046997
time-ablation/rules-t-200000.json,,True,auto,q-prod,36,cost,-1.0
time-ablation/rules-t-200000.json,,True,auto,q-prod,36,phase_1_n,4850
time-ablation/rules-t-200000.json,,True,auto,q-prod,36,phase_2_n,
time-ablation/rules-t-200000.json,,True,auto,q-prod,36,phase_3_n,
time-ablation/rules-t-200000.json,,True,auto,q-prod,36,impr_cost,
time-ablation/rules-t-200000.json,,True,auto,2d-conv,37,time,127.61274433135986
time-ablation/rules-t-200000.json,,True,auto,2d-conv,37,cost,-1.0
time-ablation/rules-t-200000.json,,True,auto,2d-conv,37,phase_1_n,4850
time-ablation/rules-t-200000.json,,True,auto,2d-conv,37,phase_2_n,
time-ablation/rules-t-200000.json,,True,auto,2d-conv,37,phase_3_n,
time-ablation/rules-t-200000.json,,True,auto,2d-conv,37,impr_cost,
time-ablation/rules-t-200000.json,,True,auto,mat-mul,38,time,94.29742550849915
time-ablation/rules-t-200000.json,,True,auto,mat-mul,38,cost,-1.0
time-ablation/rules-t-200000.json,,True,auto,mat-mul,38,phase_1_n,4850
time-ablation/rules-t-200000.json,,True,auto,mat-mul,38,phase_2_n,
time-ablation/rules-t-200000.json,,True,auto,mat-mul,38,phase_3_n,
time-ablation/rules-t-200000.json,,True,auto,mat-mul,38,impr_cost,
time-ablation/rules-t-200000.json,,True,handwritten,q-prod,39,time,0.05290055274963379
time-ablation/rules-t-200000.json,,True,handwritten,q-prod,39,cost,-1.0
time-ablation/rules-t-200000.json,,True,handwritten,q-prod,39,phase_1_n,
time-ablation/rules-t-200000.json,,True,handwritten,q-prod,39,phase_2_n,
time-ablation/rules-t-200000.json,,True,handwritten,q-prod,39,phase_3_n,
time-ablation/rules-t-200000.json,,True,handwritten,q-prod,39,impr_cost,
time-ablation/rules-t-200000.json,,True,handwritten,2d-conv,40,time,0.0430605411529541
time-ablation/rules-t-200000.json,,True,handwritten,2d-conv,40,cost,-1.0
time-ablation/rules-t-200000.json,,True,handwritten,2d-conv,40,phase_1_n,
time-ablation/rules-t-200000.json,,True,handwritten,2d-conv,40,phase_2_n,
time-ablation/rules-t-200000.json,,True,handwritten,2d-conv,40,phase_3_n,
time-ablation/rules-t-200000.json,,True,handwritten,2d-conv,40,impr_cost,
time-ablation/rules-t-200000.json,,True,handwritten,mat-mul,41,time,0.04076218605041504
time-ablation/rules-t-200000.json,,True,handwritten,mat-mul,41,cost,-1.0
time-ablation/rules-t-200000.json,,True,handwritten,mat-mul,41,phase_1_n,
time-ablation/rules-t-200000.json,,True,handwritten,mat-mul,41,phase_2_n,
time-ablation/rules-t-200000.json,,True,handwritten,mat-mul,41,phase_3_n,
time-ablation/rules-t-200000.json,,True,handwritten,mat-mul,41,impr_cost,
time-ablation/rules-t-200000.json,,True,,q-prod,42,time,30.719414234161377
time-ablation/rules-t-200000.json,,True,,q-prod,42,cost,-1.0
time-ablation/rules-t-200000.json,,True,,q-prod,42,phase_1_n,0
time-ablation/rules-t-200000.json,,True,,q-prod,42,phase_2_n,4970
time-ablation/rules-t-200000.json,,True,,q-prod,42,phase_3_n,
time-ablation/rules-t-200000.json,,True,,q-prod,42,impr_cost,
time-ablation/rules-t-200000.json,,True,,2d-conv,43,time,46.99790406227112
time-ablation/rules-t-200000.json,,True,,2d-conv,43,cost,-1.0
time-ablation/rules-t-200000.json,,True,,2d-conv,43,phase_1_n,0
time-ablation/rules-t-200000.json,,True,,2d-conv,43,phase_2_n,4970
time-ablation/rules-t-200000.json,,True,,2d-conv,43,phase_3_n,
time-ablation/rules-t-200000.json,,True,,2d-conv,43,impr_cost,
time-ablation/rules-t-200000.json,,True,,mat-mul,44,time,90.76264333724976
time-ablation/rules-t-200000.json,,True,,mat-mul,44,cost,-1.0
time-ablation/rules-t-200000.json,,True,,mat-mul,44,phase_1_n,0
time-ablation/rules-t-200000.json,,True,,mat-mul,44,phase_2_n,4970
time-ablation/rules-t-200000.json,,True,,mat-mul,44,phase_3_n,
time-ablation/rules-t-200000.json,,True,,mat-mul,44,impr_cost,
time-ablation/rules-t-200000.json,,False,auto,q-prod,45,time,98.7714490890503
time-ablation/rules-t-200000.json,,False,auto,q-prod,45,cost,-1.0
time-ablation/rules-t-200000.json,,False,auto,q-prod,45,phase_1_n,4850
time-ablation/rules-t-200000.json,,False,auto,q-prod,45,phase_2_n,
time-ablation/rules-t-200000.json,,False,auto,q-prod,45,phase_3_n,
time-ablation/rules-t-200000.json,,False,auto,q-prod,45,impr_cost,
time-ablation/rules-t-200000.json,,False,auto,2d-conv,46,time,127.72001528739929
time-ablation/rules-t-200000.json,,False,auto,2d-conv,46,cost,-1.0
time-ablation/rules-t-200000.json,,False,auto,2d-conv,46,phase_1_n,4850
time-ablation/rules-t-200000.json,,False,auto,2d-conv,46,phase_2_n,
time-ablation/rules-t-200000.json,,False,auto,2d-conv,46,phase_3_n,
time-ablation/rules-t-200000.json,,False,auto,2d-conv,46,impr_cost,
time-ablation/rules-t-200000.json,,False,auto,mat-mul,47,time,76.81866455078125
time-ablation/rules-t-200000.json,,False,auto,mat-mul,47,cost,-1.0
time-ablation/rules-t-200000.json,,False,auto,mat-mul,47,phase_1_n,4850
time-ablation/rules-t-200000.json,,False,auto,mat-mul,47,phase_2_n,
time-ablation/rules-t-200000.json,,False,auto,mat-mul,47,phase_3_n,
time-ablation/rules-t-200000.json,,False,auto,mat-mul,47,impr_cost,
time-ablation/rules-t-200000.json,,False,handwritten,q-prod,48,time,0.05416226387023926
time-ablation/rules-t-200000.json,,False,handwritten,q-prod,48,cost,-1.0
time-ablation/rules-t-200000.json,,False,handwritten,q-prod,48,phase_1_n,
time-ablation/rules-t-200000.json,,False,handwritten,q-prod,48,phase_2_n,
time-ablation/rules-t-200000.json,,False,handwritten,q-prod,48,phase_3_n,
time-ablation/rules-t-200000.json,,False,handwritten,q-prod,48,impr_cost,
time-ablation/rules-t-200000.json,,False,handwritten,2d-conv,49,time,0.040834665298461914
time-ablation/rules-t-200000.json,,False,handwritten,2d-conv,49,cost,-1.0
time-ablation/rules-t-200000.json,,False,handwritten,2d-conv,49,phase_1_n,
time-ablation/rules-t-200000.json,,False,handwritten,2d-conv,49,phase_2_n,
time-ablation/rules-t-200000.json,,False,handwritten,2d-conv,49,phase_3_n,
time-ablation/rules-t-200000.json,,False,handwritten,2d-conv,49,impr_cost,
time-ablation/rules-t-200000.json,,False,handwritten,mat-mul,50,time,0.039830684661865234
time-ablation/rules-t-200000.json,,False,handwritten,mat-mul,50,cost,-1.0
time-ablation/rules-t-200000.json,,False,handwritten,mat-mul,50,phase_1_n,
time-ablation/rules-t-200000.json,,False,handwritten,mat-mul,50,phase_2_n,
time-ablation/rules-t-200000.json,,False,handwritten,mat-mul,50,phase_3_n,
time-ablation/rules-t-200000.json,,False,handwritten,mat-mul,50,impr_cost,
time-ablation/rules-t-200000.json,,False,,q-prod,51,time,67.87483310699463
time-ablation/rules-t-200000.json,,False,,q-prod,51,cost,-1.0
time-ablation/rules-t-200000.json,,False,,q-prod,51,phase_1_n,0
time-ablation/rules-t-200000.json,,False,,q-prod,51,phase_2_n,4970
time-ablation/rules-t-200000.json,,False,,q-prod,51,phase_3_n,
time-ablation/rules-t-200000.json,,False,,q-prod,51,impr_cost,
time-ablation/rules-t-200000.json,,False,,2d-conv,52,time,62.61205315589905
time-ablation/rules-t-200000.json,,False,,2d-conv,52,cost,-1.0
time-ablation/rules-t-200000.json,,False,,2d-conv,52,phase_1_n,0
time-ablation/rules-t-200000.json,,False,,2d-conv,52,phase_2_n,4970
time-ablation/rules-t-200000.json,,False,,2d-conv,52,phase_3_n,
time-ablation/rules-t-200000.json,,False,,2d-conv,52,impr_cost,
time-ablation/rules-t-200000.json,,False,,mat-mul,53,time,1128.0263195037842
time-ablation/rules-t-200000.json,,False,,mat-mul,53,cost,-1.0
time-ablation/rules-t-200000.json,,False,,mat-mul,53,phase_1_n,0
time-ablation/rules-t-200000.json,,False,,mat-mul,53,phase_2_n,4970
time-ablation/rules-t-200000.json,,False,,mat-mul,53,phase_3_n,
time-ablation/rules-t-200000.json,,False,,mat-mul,53,impr_cost,
,0,True,auto,q-prod,54,time,0.013349294662475586
,0,True,auto,q-prod,54,cost,nan
,0,True,auto,q-prod,54,phase_1_n,
,0,True,auto,q-prod,54,phase_2_n,
,0,True,auto,q-prod,54,phase_3_n,
,0,True,auto,q-prod,54,impr_cost,
,0,True,auto,2d-conv,55,time,0.004119396209716797
,0,True,auto,2d-conv,55,cost,nan
,0,True,auto,2d-conv,55,phase_1_n,
,0,True,auto,2d-conv,55,phase_2_n,
,0,True,auto,2d-conv,55,phase_3_n,
,0,True,auto,2d-conv,55,impr_cost,
,0,True,auto,mat-mul,56,time,0.0026328563690185547
,0,True,auto,mat-mul,56,cost,nan
,0,True,auto,mat-mul,56,phase_1_n,
,0,True,auto,mat-mul,56,phase_2_n,
,0,True,auto,mat-mul,56,phase_3_n,
,0,True,auto,mat-mul,56,impr_cost,
,0,True,handwritten,q-prod,57,time,0.00416254997253418
,0,True,handwritten,q-prod,57,cost,nan
,0,True,handwritten,q-prod,57,phase_1_n,
,0,True,handwritten,q-prod,57,phase_2_n,
,0,True,handwritten,q-prod,57,phase_3_n,
,0,True,handwritten,q-prod,57,impr_cost,
,0,True,handwritten,2d-conv,58,time,0.005094766616821289
,0,True,handwritten,2d-conv,58,cost,nan
,0,True,handwritten,2d-conv,58,phase_1_n,
,0,True,handwritten,2d-conv,58,phase_2_n,
,0,True,handwritten,2d-conv,58,phase_3_n,
,0,True,handwritten,2d-conv,58,impr_cost,
,0,True,handwritten,mat-mul,59,time,0.0021882057189941406
,0,True,handwritten,mat-mul,59,cost,nan
,0,True,handwritten,mat-mul,59,phase_1_n,
,0,True,handwritten,mat-mul,59,phase_2_n,
,0,True,handwritten,mat-mul,59,phase_3_n,
,0,True,handwritten,mat-mul,59,impr_cost,
,0,True,,q-prod,60,time,0.005783796310424805
,0,True,,q-prod,60,cost,nan
,0,True,,q-prod,60,phase_1_n,
,0,True,,q-prod,60,phase_2_n,
,0,True,,q-prod,60,phase_3_n,
,0,True,,q-prod,60,impr_cost,
,0,True,,2d-conv,61,time,0.003382444381713867
,0,True,,2d-conv,61,cost,nan
,0,True,,2d-conv,61,phase_1_n,
,0,True,,2d-conv,61,phase_2_n,
,0,True,,2d-conv,61,phase_3_n,
,0,True,,2d-conv,61,impr_cost,
,0,True,,mat-mul,62,time,0.0024919509887695312
,0,True,,mat-mul,62,cost,nan
,0,True,,mat-mul,62,phase_1_n,
,0,True,,mat-mul,62,phase_2_n,
,0,True,,mat-mul,62,phase_3_n,
,0,True,,mat-mul,62,impr_cost,
,0,False,auto,q-prod,63,time,0.004190683364868164
