iteration,name,cd,n_apps,bef_size,bef_class,bef_cost,aft_size,aft_class,aft_cost,diff_cost
0,ruler_13_lr-rev,102.8,0,102,102,606.5590000000001,102,102,606.5590000000001,0
0,ruler_14_lr-rev,102.8,3,102,102,606.5590000000001,111,108,603.659,2.900000000000091
0,ruler_75157_lr-rev,102.698,3,111,108,603.659,120,114,603.659,0
0,ruler_75158_lr-rev,102.698,3,120,114,603.659,123,114,603.659,0
0,ruler_75159_lr-rev,102.698,3,123,114,603.659,132,120,603.659,0
0,ruler_75160_lr-rev,102.698,3,132,120,603.659,135,120,603.659,0
0,ruler_75162_lr-rev,102.69800000000001,0,135,120,603.659,135,120,603.659,0
0,ruler_75163_lr-rev,102.69800000000001,0,135,120,603.659,135,120,603.659,0
0,ruler_75184_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75185_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75186_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75187_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75188_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75189_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75190_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75191_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75192_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75193_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75194_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_75195_lr-rev,102.698,0,135,120,603.659,135,120,603.659,0
0,ruler_76729_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76730_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76731_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76732_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76733_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76734_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76735_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76736_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76737_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_76738_lr-rev,102.8,0,135,120,603.659,135,120,603.659,0
0,ruler_118802_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118803_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118804_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118805_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118806_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118807_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118808_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118809_lr-rev,100.799,0,135,120,603.659,135,120,603.659,0
0,ruler_118810_lr-rev,100.799,4,135,120,603.659,147,128,602.76,0.8990000000000009
0,ruler_118811_lr-rev,100.799,3,147,128,602.76,156,134,602.76,0
0,ruler_118812_lr-rev,100.799,4,156,134,602.76,160,134,602.76,0
0,ruler_118813_lr-rev,100.799,3,160,134,602.76,163,134,602.76,0
0,ruler_118814_lr-rev,100.799,3,163,134,602.76,172,140,602.76,0
0,ruler_118815_lr-rev,100.799,3,172,140,602.76,181,146,602.76,0
0,ruler_118816_lr-rev,100.799,3,181,146,602.76,184,146,602.76,0
0,ruler_118817_lr-rev,100.799,3,184,146,602.76,187,146,602.76,0
0,ruler_118846_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118847_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118848_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118849_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118850_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118851_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118852_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118853_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118854_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118855_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118856_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118857_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118858_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118859_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118860_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118861_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118862_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118863_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118864_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118865_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118866_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118867_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118868_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118869_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118870_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118871_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118872_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118873_lr-rev,100.697,0,187,146,602.76,187,146,602.76,0
0,ruler_118878_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118879_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118880_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118881_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118883_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118885_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118887_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118889_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118892_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118893_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118894_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118895_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118896_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118897_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118898_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118899_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118901_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118903_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118908_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118910_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118912_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118913_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118916_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118917_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118918_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118920_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118922_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118924_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118938_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118939_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118940_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118941_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118950_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_118951_lr-rev,102.698,0,187,146,602.76,187,146,602.76,0
0,ruler_119056_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119057_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119058_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119059_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119068_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119069_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119070_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119072_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119074_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119075_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119076_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119077_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119078_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119079_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119080_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119082_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119086_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119087_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119088_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119089_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119090_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119091_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119092_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119093_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119094_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119095_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119096_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119097_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119098_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119099_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119102_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119103_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119104_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119105_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119107_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119108_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119109_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119110_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119118_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119119_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119120_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119121_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119122_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119123_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119124_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119125_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119126_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119127_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119128_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119129_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119133_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119134_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119135_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119143_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119144_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119145_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119146_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119147_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119148_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119149_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119151_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119156_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119158_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119159_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119160_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119161_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119162_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119163_lr-rev,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119166_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119167_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119168_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119169_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119170_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119171_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119172_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119173_lr,102.8,0,187,146,602.76,187,146,602.76,0
0,ruler_119186_lr-rev,100.697,3,187,146,602.76,193,149,602.76,0
0,ruler_119187_lr-rev,100.697,3,193,149,602.76,196,149,602.76,0
0,ruler_119194_lr-rev,100.697,3,196,149,602.76,202,152,602.76,0
0,ruler_119195_lr-rev,100.697,3,202,152,602.76,205,152,602.76,0
0,ruler_119196_lr-rev,100.697,3,205,152,602.76,208,152,602.76,0
0,ruler_119197_lr-rev,100.697,3,208,152,602.76,211,152,602.76,0
0,ruler_119198_lr-rev,100.697,3,211,152,602.76,214,152,602.76,0
0,ruler_119199_lr-rev,100.697,3,214,152,602.76,220,155,602.76,0
0,ruler_119200_lr-rev,100.697,3,220,155,602.76,223,155,602.76,0
0,ruler_119201_lr-rev,100.697,3,223,155,602.76,226,155,602.76,0
0,ruler_119204_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119205_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119206_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119207_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119208_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119209_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119210_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119211_lr-rev,100.697,0,226,155,602.76,226,155,602.76,0
0,ruler_119212_lr-rev,100.697,4,226,155,602.76,234,159,602.76,0
0,ruler_119213_lr-rev,100.697,4,234,159,602.76,242,163,602.76,0
0,ruler_119214_lr-rev,100.697,4,242,163,602.76,246,163,602.76,0
0,ruler_119215_lr-rev,100.697,4,246,163,602.76,250,163,602.76,0
0,ruler_119216_lr-rev,100.697,4,250,163,602.76,258,167,602.76,0
0,ruler_119217_lr-rev,100.697,4,258,167,602.76,266,171,602.76,0
0,ruler_119218_lr-rev,100.697,4,266,171,602.76,270,171,602.76,0
0,ruler_119219_lr-rev,100.697,4,270,171,602.76,274,171,602.76,0
0,ruler_119224_lr-rev,100.697,4,274,171,602.76,278,171,602.76,0
0,ruler_119225_lr-rev,100.697,4,278,171,602.76,282,171,602.76,0
0,ruler_119226_lr-rev,100.697,4,282,171,602.76,286,171,602.76,0
0,ruler_119227_lr-rev,100.697,4,286,171,602.76,290,171,602.76,0
0,ruler_119228_lr-rev,100.697,4,290,171,602.76,294,171,602.76,0
0,ruler_119229_lr-rev,100.697,4,294,171,602.76,298,171,602.76,0
0,ruler_119230_lr-rev,100.697,3,298,171,602.76,301,171,602.76,0
0,ruler_119231_lr-rev,100.697,3,301,171,602.76,304,171,602.76,0
0,ruler_119232_lr-rev,100.697,3,304,171,602.76,307,171,602.76,0
0,ruler_119233_lr-rev,100.697,3,307,171,602.76,310,171,602.76,0
0,ruler_119234_lr-rev,100.697,3,310,171,602.76,313,171,602.76,0
0,ruler_119235_lr-rev,100.697,3,313,171,602.76,316,171,602.76,0
0,ruler_119260_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119261_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119264_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119265_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119268_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119269_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119386_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119390_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119426_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119427_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119428_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119429_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119430_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119431_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119432_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119433_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119434_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119435_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119436_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119437_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119438_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119439_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119440_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119441_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119442_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119443_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119444_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119445_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119446_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119447_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119448_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119449_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119450_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119451_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119452_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119453_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119454_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119455_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119456_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119457_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119458_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119459_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119460_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119461_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119462_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119463_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119464_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119465_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119466_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119467_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119468_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119469_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119470_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119471_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119472_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119473_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119474_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119475_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119476_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119477_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119478_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_119479_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121429_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121430_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121431_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121432_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121433_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121434_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121435_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121436_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121437_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121438_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121439_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121440_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121441_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121442_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121443_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121444_lr,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_121629_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121630_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121631_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121632_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121635_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121636_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121637_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121640_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121643_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121644_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121645_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121646_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121647_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121648_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121649_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121650_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121653_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121654_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121655_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121656_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121657_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121658_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121663_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121664_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121665_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121666_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121667_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121668_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121670_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121671_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121672_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121673_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121674_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121675_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121676_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121677_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121678_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121679_lr,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121680_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_121682_lr-rev,102.698,0,316,171,602.76,316,171,602.76,0
0,ruler_124467_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124468_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124469_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124470_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124471_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124472_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124473_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124474_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124475_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124476_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124477_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124478_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124479_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124480_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124481_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124482_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124483_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124484_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124485_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124486_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124487_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124488_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
0,ruler_124489_lr-rev,102.8,0,316,171,602.76,316,171,602.76,0
