rules,cost-filter,sub-prog,split-phase,bench,id,variable,value
,0,False,False,q-prod,75,time,0.0027768611907958984
,0,False,False,q-prod,75,cost,nan
,0,False,False,q-prod,75,phase_1_n,
,0,False,False,q-prod,75,phase_2_n,
,0,False,False,q-prod,75,impr_cost,
,0,False,False,2d-conv,76,time,0.002341032028198242
,0,False,False,2d-conv,76,cost,nan
,0,False,False,2d-conv,76,phase_1_n,
,0,False,False,2d-conv,76,phase_2_n,
,0,False,False,2d-conv,76,impr_cost,
,0,False,False,mat-mul,77,time,0.0016379356384277344
,0,False,False,mat-mul,77,cost,nan
,0,False,False,mat-mul,77,phase_1_n,
,0,False,False,mat-mul,77,phase_2_n,
,0,False,False,mat-mul,77,impr_cost,
,5,True,False,q-prod,78,time,0.0027608871459960938
,5,True,False,q-prod,78,cost,nan
,5,True,False,q-prod,78,phase_1_n,
,5,True,False,q-prod,78,phase_2_n,
,5,True,False,q-prod,78,impr_cost,
,5,True,False,2d-conv,79,time,0.0023469924926757812
,5,True,False,2d-conv,79,cost,nan
,5,True,False,2d-conv,79,phase_1_n,
,5,True,False,2d-conv,79,phase_2_n,
,5,True,False,2d-conv,79,impr_cost,
,5,True,False,mat-mul,80,time,0.0016417503356933594
,5,True,False,mat-mul,80,cost,nan
,5,True,False,mat-mul,80,phase_1_n,
,5,True,False,mat-mul,80,phase_2_n,
,5,True,False,mat-mul,80,impr_cost,
,5,False,False,q-prod,81,time,0.0027265548706054688
,5,False,False,q-prod,81,cost,nan
,5,False,False,q-prod,81,phase_1_n,
,5,False,False,q-prod,81,phase_2_n,
,5,False,False,q-prod,81,impr_cost,
,5,False,False,2d-conv,82,time,0.0023467540740966797
,5,False,False,2d-conv,82,cost,nan
,5,False,False,2d-conv,82,phase_1_n,
,5,False,False,2d-conv,82,phase_2_n,
,5,False,False,2d-conv,82,impr_cost,
,5,False,False,mat-mul,83,time,0.0016019344329833984
,5,False,False,mat-mul,83,cost,nan
,5,False,False,mat-mul,83,phase_1_n,
,5,False,False,mat-mul,83,phase_2_n,
,5,False,False,mat-mul,83,impr_cost,
,,True,False,q-prod,84,time,0.002721548080444336
,,True,False,q-prod,84,cost,nan
,,True,False,q-prod,84,phase_1_n,
,,True,False,q-prod,84,phase_2_n,
,,True,False,q-prod,84,impr_cost,
,,True,False,2d-conv,85,time,0.002359151840209961
,,True,False,2d-conv,85,cost,nan
,,True,False,2d-conv,85,phase_1_n,
,,True,False,2d-conv,85,phase_2_n,
,,True,False,2d-conv,85,impr_cost,
,,True,False,mat-mul,86,time,0.0016167163848876953
,,True,False,mat-mul,86,cost,nan
,,True,False,mat-mul,86,phase_1_n,
,,True,False,mat-mul,86,phase_2_n,
,,True,False,mat-mul,86,impr_cost,
,,False,False,q-prod,87,time,0.002783536911010742
,,False,False,q-prod,87,cost,nan
,,False,False,q-prod,87,phase_1_n,
,,False,False,q-prod,87,phase_2_n,
,,False,False,q-prod,87,impr_cost,
,,False,False,2d-conv,88,time,0.002361774444580078
,,False,False,2d-conv,88,cost,nan
,,False,False,2d-conv,88,phase_1_n,
,,False,False,2d-conv,88,phase_2_n,
,,False,False,2d-conv,88,impr_cost,
,,False,False,mat-mul,89,time,0.0016078948974609375
,,False,False,mat-mul,89,cost,nan
,,False,False,mat-mul,89,phase_1_n,
,,False,False,mat-mul,89,phase_2_n,
,,False,False,mat-mul,89,impr_cost,
