rules,cost-filter,sub-prog,bench,id,variable,value
time-ablation-var4/rules-t-100000.json,,False,q-prod,29,cost,406.35900000000004
time-ablation-var4/rules-t-100000.json,,False,q-prod,29,phase_1_n,0
time-ablation-var4/rules-t-100000.json,,False,q-prod,29,phase_2_n,3240
time-ablation-var4/rules-t-100000.json,,False,q-prod,29,phase_3_n,0
time-ablation-var4/rules-t-100000.json,,False,q-prod,29,impr_cost,
time-ablation-var4/rules-t-200000.json,0.0,True,q-prod,30,time,0.05420088768005371
time-ablation-var4/rules-t-200000.json,0.0,True,q-prod,30,cost,406.35900000000004
time-ablation-var4/rules-t-200000.json,0.0,True,q-prod,30,phase_1_n,0
time-ablation-var4/rules-t-200000.json,0.0,True,q-prod,30,phase_2_n,21
time-ablation-var4/rules-t-200000.json,0.0,True,q-prod,30,phase_3_n,0
time-ablation-var4/rules-t-200000.json,0.0,True,q-prod,30,impr_cost,
time-ablation-var4/rules-t-200000.json,0.0,False,q-prod,31,time,0.05188798904418945
time-ablation-var4/rules-t-200000.json,0.0,False,q-prod,31,cost,406.35900000000004
time-ablation-var4/rules-t-200000.json,0.0,False,q-prod,31,phase_1_n,0
time-ablation-var4/rules-t-200000.json,0.0,False,q-prod,31,phase_2_n,21
time-ablation-var4/rules-t-200000.json,0.0,False,q-prod,31,phase_3_n,0
time-ablation-var4/rules-t-200000.json,0.0,False,q-prod,31,impr_cost,
time-ablation-var4/rules-t-200000.json,5.0,True,q-prod,32,time,0.05095171928405762
time-ablation-var4/rules-t-200000.json,5.0,True,q-prod,32,cost,406.35900000000004
time-ablation-var4/rules-t-200000.json,5.0,True,q-prod,32,phase_1_n,0
time-ablation-var4/rules-t-200000.json,5.0,True,q-prod,32,phase_2_n,6
time-ablation-var4/rules-t-200000.json,5.0,True,q-prod,32,phase_3_n,0
time-ablation-var4/rules-t-200000.json,5.0,True,q-prod,32,impr_cost,
time-ablation-var4/rules-t-200000.json,5.0,False,q-prod,33,time,0.05068659782409668
time-ablation-var4/rules-t-200000.json,5.0,False,q-prod,33,cost,406.35900000000004
time-ablation-var4/rules-t-200000.json,5.0,False,q-prod,33,phase_1_n,0
time-ablation-var4/rules-t-200000.json,5.0,False,q-prod,33,phase_2_n,6
time-ablation-var4/rules-t-200000.json,5.0,False,q-prod,33,phase_3_n,0
time-ablation-var4/rules-t-200000.json,5.0,False,q-prod,33,impr_cost,
time-ablation-var4/rules-t-200000.json,,True,q-prod,34,time,117.10510540008545
time-ablation-var4/rules-t-200000.json,,True,q-prod,34,cost,406.35900000000004
time-ablation-var4/rules-t-200000.json,,True,q-prod,34,phase_1_n,0
time-ablation-var4/rules-t-200000.json,,True,q-prod,34,phase_2_n,4376
time-ablation-var4/rules-t-200000.json,,True,q-prod,34,phase_3_n,0
time-ablation-var4/rules-t-200000.json,,True,q-prod,34,impr_cost,
time-ablation-var4/rules-t-200000.json,,False,q-prod,35,time,113.96584296226501
time-ablation-var4/rules-t-200000.json,,False,q-prod,35,cost,406.35900000000004
time-ablation-var4/rules-t-200000.json,,False,q-prod,35,phase_1_n,0
time-ablation-var4/rules-t-200000.json,,False,q-prod,35,phase_2_n,4376
time-ablation-var4/rules-t-200000.json,,False,q-prod,35,phase_3_n,0
time-ablation-var4/rules-t-200000.json,,False,q-prod,35,impr_cost,
,0.0,True,q-prod,36,time,0.003050565719604492
,0.0,True,q-prod,36,cost,nan
,0.0,True,q-prod,36,phase_1_n,
,0.0,True,q-prod,36,phase_2_n,
,0.0,True,q-prod,36,phase_3_n,
,0.0,True,q-prod,36,impr_cost,
,0.0,False,q-prod,37,time,0.0028090476989746094
,0.0,False,q-prod,37,cost,nan
,0.0,False,q-prod,37,phase_1_n,
,0.0,False,q-prod,37,phase_2_n,
,0.0,False,q-prod,37,phase_3_n,
,0.0,False,q-prod,37,impr_cost,
,5.0,True,q-prod,38,time,0.0027060508728027344
,5.0,True,q-prod,38,cost,nan
,5.0,True,q-prod,38,phase_1_n,
,5.0,True,q-prod,38,phase_2_n,
,5.0,True,q-prod,38,phase_3_n,
,5.0,True,q-prod,38,impr_cost,
,5.0,False,q-prod,39,time,0.0027015209197998047
,5.0,False,q-prod,39,cost,nan
