rules,cost-filter,sub-prog,bench,id,variable,value
time-ablation/rules-t-60.json,,True,q-prod,13,phase_1_n,
time-ablation/rules-t-60.json,,True,q-prod,13,phase_2_n,
time-ablation/rules-t-60.json,,True,q-prod,13,phase_3_n,
time-ablation/rules-t-60.json,,True,q-prod,13,impr_cost,
time-ablation/rules-t-60.json,,True,q-prod,14,time,492.7078433036804
time-ablation/rules-t-60.json,,True,q-prod,14,cost,-1.0
time-ablation/rules-t-60.json,,True,q-prod,14,phase_1_n,0
time-ablation/rules-t-60.json,,True,q-prod,14,phase_2_n,5520
time-ablation/rules-t-60.json,,True,q-prod,14,phase_3_n,
time-ablation/rules-t-60.json,,True,q-prod,14,impr_cost,
time-ablation/rules-t-60.json,,False,q-prod,15,time,417.8627061843872
time-ablation/rules-t-60.json,,False,q-prod,15,cost,-1.0
time-ablation/rules-t-60.json,,False,q-prod,15,phase_1_n,5326
time-ablation/rules-t-60.json,,False,q-prod,15,phase_2_n,
time-ablation/rules-t-60.json,,False,q-prod,15,phase_3_n,
time-ablation/rules-t-60.json,,False,q-prod,15,impr_cost,
time-ablation/rules-t-60.json,,False,q-prod,16,time,0.07670140266418457
time-ablation/rules-t-60.json,,False,q-prod,16,cost,-1.0
time-ablation/rules-t-60.json,,False,q-prod,16,phase_1_n,
time-ablation/rules-t-60.json,,False,q-prod,16,phase_2_n,
time-ablation/rules-t-60.json,,False,q-prod,16,phase_3_n,
time-ablation/rules-t-60.json,,False,q-prod,16,impr_cost,
time-ablation/rules-t-60.json,,False,q-prod,17,time,452.2737047672272
time-ablation/rules-t-60.json,,False,q-prod,17,cost,-1.0
time-ablation/rules-t-60.json,,False,q-prod,17,phase_1_n,0
time-ablation/rules-t-60.json,,False,q-prod,17,phase_2_n,5520
time-ablation/rules-t-60.json,,False,q-prod,17,phase_3_n,
time-ablation/rules-t-60.json,,False,q-prod,17,impr_cost,
time-ablation/rules-t-600.json,0,True,q-prod,18,time,0.05999588966369629
time-ablation/rules-t-600.json,0,True,q-prod,18,cost,313.884
time-ablation/rules-t-600.json,0,True,q-prod,18,phase_1_n,5
time-ablation/rules-t-600.json,0,True,q-prod,18,phase_2_n,5
time-ablation/rules-t-600.json,0,True,q-prod,18,phase_3_n,1
time-ablation/rules-t-600.json,0,True,q-prod,18,impr_cost,
time-ablation/rules-t-600.json,0,True,q-prod,19,time,0.03944063186645508
time-ablation/rules-t-600.json,0,True,q-prod,19,cost,-1.0
time-ablation/rules-t-600.json,0,True,q-prod,19,phase_1_n,
time-ablation/rules-t-600.json,0,True,q-prod,19,phase_2_n,
time-ablation/rules-t-600.json,0,True,q-prod,19,phase_3_n,
time-ablation/rules-t-600.json,0,True,q-prod,19,impr_cost,
time-ablation/rules-t-600.json,0,True,q-prod,20,time,0.04002714157104492
time-ablation/rules-t-600.json,0,True,q-prod,20,cost,311.884
time-ablation/rules-t-600.json,0,True,q-prod,20,phase_1_n,0
time-ablation/rules-t-600.json,0,True,q-prod,20,phase_2_n,11
time-ablation/rules-t-600.json,0,True,q-prod,20,phase_3_n,0
time-ablation/rules-t-600.json,0,True,q-prod,20,impr_cost,
time-ablation/rules-t-600.json,0,False,q-prod,21,time,0.03954172134399414
time-ablation/rules-t-600.json,0,False,q-prod,21,cost,313.884
time-ablation/rules-t-600.json,0,False,q-prod,21,phase_1_n,5
time-ablation/rules-t-600.json,0,False,q-prod,21,phase_2_n,5
time-ablation/rules-t-600.json,0,False,q-prod,21,phase_3_n,1
time-ablation/rules-t-600.json,0,False,q-prod,21,impr_cost,
time-ablation/rules-t-600.json,0,False,q-prod,22,time,0.03754067420959473
time-ablation/rules-t-600.json,0,False,q-prod,22,cost,-1.0
time-ablation/rules-t-600.json,0,False,q-prod,22,phase_1_n,
time-ablation/rules-t-600.json,0,False,q-prod,22,phase_2_n,
time-ablation/rules-t-600.json,0,False,q-prod,22,phase_3_n,
time-ablation/rules-t-600.json,0,False,q-prod,22,impr_cost,
time-ablation/rules-t-600.json,0,False,q-prod,23,time,0.03937387466430664
time-ablation/rules-t-600.json,0,False,q-prod,23,cost,311.884
time-ablation/rules-t-600.json,0,False,q-prod,23,phase_1_n,0
time-ablation/rules-t-600.json,0,False,q-prod,23,phase_2_n,11
time-ablation/rules-t-600.json,0,False,q-prod,23,phase_3_n,0
time-ablation/rules-t-600.json,0,False,q-prod,23,impr_cost,
time-ablation/rules-t-600.json,5,True,q-prod,24,time,0.039647817611694336
time-ablation/rules-t-600.json,5,True,q-prod,24,cost,316.359
time-ablation/rules-t-600.json,5,True,q-prod,24,phase_1_n,0
time-ablation/rules-t-600.json,5,True,q-prod,24,phase_2_n,5
time-ablation/rules-t-600.json,5,True,q-prod,24,phase_3_n,0
time-ablation/rules-t-600.json,5,True,q-prod,24,impr_cost,
time-ablation/rules-t-600.json,5,True,q-prod,25,time,0.03766036033630371
time-ablation/rules-t-600.json,5,True,q-prod,25,cost,-1.0
time-ablation/rules-t-600.json,5,True,q-prod,25,phase_1_n,
time-ablation/rules-t-600.json,5,True,q-prod,25,phase_2_n,
time-ablation/rules-t-600.json,5,True,q-prod,25,phase_3_n,
time-ablation/rules-t-600.json,5,True,q-prod,25,impr_cost,
time-ablation/rules-t-600.json,5,True,q-prod,26,time,0.03978538513183594
time-ablation/rules-t-600.json,5,True,q-prod,26,cost,316.359
time-ablation/rules-t-600.json,5,True,q-prod,26,phase_1_n,0
time-ablation/rules-t-600.json,5,True,q-prod,26,phase_2_n,5
time-ablation/rules-t-600.json,5,True,q-prod,26,phase_3_n,0
time-ablation/rules-t-600.json,5,True,q-prod,26,impr_cost,
time-ablation/rules-t-600.json,5,False,q-prod,27,time,0.03952383995056152
time-ablation/rules-t-600.json,5,False,q-prod,27,cost,316.359
time-ablation/rules-t-600.json,5,False,q-prod,27,phase_1_n,0
time-ablation/rules-t-600.json,5,False,q-prod,27,phase_2_n,5
time-ablation/rules-t-600.json,5,False,q-prod,27,phase_3_n,0
time-ablation/rules-t-600.json,5,False,q-prod,27,impr_cost,
time-ablation/rules-t-600.json,5,False,q-prod,28,time,0.038141489028930664
time-ablation/rules-t-600.json,5,False,q-prod,28,cost,-1.0
time-ablation/rules-t-600.json,5,False,q-prod,28,phase_1_n,
time-ablation/rules-t-600.json,5,False,q-prod,28,phase_2_n,
time-ablation/rules-t-600.json,5,False,q-prod,28,phase_3_n,
time-ablation/rules-t-600.json,5,False,q-prod,28,impr_cost,
time-ablation/rules-t-600.json,5,False,q-prod,29,time,0.039546966552734375
time-ablation/rules-t-600.json,5,False,q-prod,29,cost,316.359
