iteration,name,cd,n_apps,bef_size,bef_class,bef_cost,aft_size,aft_class,aft_cost,diff_cost
10,sgn_unop,102.9,0,1382629,21275,54.526999999999994,1382629,21275,54.526999999999994,0
10,+_binop_or_zero_vec,102.8,0,1382629,21275,54.526999999999994,1382629,21275,54.526999999999994,0
10,*_binop_or_zero_vec,102.8,0,1382629,21275,54.526999999999994,1382629,21275,54.526999999999994,0
10,-_binop_or_zero_vec,102.8,0,1382629,21275,54.526999999999994,1382629,21275,54.526999999999994,0
10,vec-mac,106.7,0,1382629,21275,54.526999999999994,1382629,21275,54.526999999999994,0
10,commute-add,0,308,1382629,21275,54.526999999999994,1382937,21275,54.526999999999994,0
10,commute-mul,0,308,1382937,21275,54.526999999999994,1383245,21275,54.526999999999994,0
10,assoc-add,0,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
10,assoc-mul,0,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,add-0,2.001,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,mul-0,2.001,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,mul-1,2.001,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,add-0-inv,-2.001,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,mul-1-inv,-2.001,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,div-1,2.001,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,div-1-inv,-2.001,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,expand-zero-get,-0.002,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,litvec,0.099,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-neg,3.9999999999999996,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-neg-rev,-3.9999999999999996,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-sgn,0,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-sgn-rev,0,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-zero-inv,-2,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-zero-inv-rev,2,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-minus,-0.0009999999999998899,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-minus-rev,0.0009999999999998899,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-minus-zero,-0.0009999999999998899,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg-minus-zero-rev,0.0009999999999998899,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,vec-mac-add-mul,1,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,neg_unop,102.9,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,sgn_unop,102.9,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,+_binop_or_zero_vec,102.8,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,*_binop_or_zero_vec,102.8,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,-_binop_or_zero_vec,102.8,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,vec-mac,106.7,0,1383245,21275,54.526999999999994,1383245,21275,54.526999999999994,0
11,commute-add,0,8,1383245,21275,54.526999999999994,1383253,21275,54.526999999999994,0
11,commute-mul,0,8,1383253,21275,54.526999999999994,1383261,21275,54.526999999999994,0
11,assoc-add,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
11,assoc-mul,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,add-0,2.001,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,mul-0,2.001,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,mul-1,2.001,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,add-0-inv,-2.001,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,mul-1-inv,-2.001,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,div-1,2.001,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,div-1-inv,-2.001,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,expand-zero-get,-0.002,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,litvec,0.099,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-neg,3.9999999999999996,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-neg-rev,-3.9999999999999996,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-sgn,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-sgn-rev,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-zero-inv,-2,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-zero-inv-rev,2,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-minus,-0.0009999999999998899,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-minus-rev,0.0009999999999998899,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-minus-zero,-0.0009999999999998899,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg-minus-zero-rev,0.0009999999999998899,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,vec-mac-add-mul,1,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,neg_unop,102.9,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,sgn_unop,102.9,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,+_binop_or_zero_vec,102.8,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,*_binop_or_zero_vec,102.8,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,-_binop_or_zero_vec,102.8,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,vec-mac,106.7,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,commute-add,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,commute-mul,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,assoc-add,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
12,assoc-mul,0,0,1383261,21275,54.526999999999994,1383261,21275,54.526999999999994,0
